Average ratings on churches,Average ratings on resorts,Average ratings on beaches,Average ratings on parks,Average ratings on theatres,Average ratings on museums,Average ratings on malls,Average ratings on zoo,Average ratings on restaurants,Average ratings on pubs/bars,Average ratings on local services,Average ratings on burger/pizza shops,Average ratings on hotels/other lodgings,Average ratings on juice bars,Average ratings on art galleries,Average ratings on dance clubs,Average ratings on swimming pools,Average ratings on gyms,Average ratings on bakeries,Average ratings on beauty & spas,Average ratings on cafes,Average ratings on view points,Average ratings on monuments,Average ratings on gardens
0.15600000000000003,0.546,0.646,1.0,1.0,1.0000000000000002,0.11597938144329895,0.1666666666666667,0.16826923076923075,0.17661097852028643,1.0,1.0,0.011820330969267129,0.0023584905660377353,0.15400000000000003,0.294,0.16200000000000003,0.168,0.142,0.136,0.136,0.13999999999999999,0.15400000000000003,0.15200000000000002
0.404,0.548,0.6440000000000001,1.0,1.0,1.0000000000000002,1.0,0.18115942028985513,0.16826923076923075,0.17661097852028643,1.0,1.0,0.011820330969267129,0.0023584905660377353,0.15400000000000003,0.30600000000000005,0.164,0.166,0.22799999999999998,0.136,0.136,0.13999999999999999,0.144,0.148
0.404,0.548,0.588,1.0,1.0,1.0000000000000002,1.0,0.1666666666666667,0.16826923076923075,0.17661097852028643,1.0,1.0,0.011820330969267129,0.007075471698113206,0.15200000000000002,0.15600000000000003,0.16200000000000003,0.166,0.22799999999999998,0.136,0.136,0.13799999999999998,0.142,0.148
0.292,0.55,0.6080000000000001,1.0,1.0,0.9434447300771212,0.11597938144329895,0.1666666666666667,0.16826923076923075,0.17661097852028643,0.31400000000000006,1.0,0.1867612293144208,0.004716981132075471,0.15200000000000002,0.15600000000000003,0.16000000000000003,0.166,0.22599999999999998,0.136,0.134,0.13799999999999998,0.142,0.148
0.29,0.55,0.6440000000000001,1.0,1.0,0.9434447300771212,1.0,0.1666666666666667,0.16826923076923075,0.17661097852028643,0.31400000000000006,1.0,1.0,0.0023584905660377353,0.15200000000000002,0.15600000000000003,0.16000000000000003,0.164,0.13999999999999999,0.136,0.134,0.136,0.13999999999999999,0.146
0.15200000000000002,0.15800000000000003,0.6440000000000001,1.0,1.0,1.0000000000000002,1.0,0.1666666666666667,0.16826923076923075,0.1861575178997614,1.0,1.0,0.004728132387706863,0.0023584905660377353,0.15200000000000002,0.15400000000000003,0.22799999999999998,0.166,0.13999999999999999,0.136,0.134,0.136,0.13999999999999999,0.146
0.15000000000000002,0.40599999999999997,0.5519999999999999,1.0,1.0,1.0000000000000002,1.0,0.1690821256038648,0.1706730769230769,0.17899761336515516,1.0,0.31800000000000006,0.009456264775413725,0.0023584905660377353,0.15200000000000002,0.15400000000000003,0.22799999999999998,0.164,0.13999999999999999,0.136,0.134,0.136,0.13999999999999999,0.144
0.29,0.40599999999999997,0.5519999999999999,1.0,1.0,1.0000000000000002,1.0,0.1690821256038648,0.1706730769230769,0.17661097852028643,0.52,0.41600000000000004,1.0,0.0023584905660377353,0.15200000000000002,0.15200000000000002,0.236,0.21400000000000002,0.13999999999999999,0.136,0.134,0.134,0.13799999999999998,0.954
0.148,0.404,0.548,1.0,1.0,1.0000000000000002,1.0,0.1690821256038648,0.1706730769230769,0.17661097852028643,0.52,0.17,1.0,0.0023584905660377353,0.15200000000000002,0.15200000000000002,0.16000000000000003,0.148,0.142,0.136,0.134,0.136,0.13999999999999999,0.9560000000000001
0.15200000000000002,0.16000000000000003,0.548,0.577937649880096,1.0,1.0000000000000002,1.0,0.1739130434782609,0.1730769230769231,0.17661097852028643,0.31400000000000006,0.17,1.0,0.004716981132075471,0.15200000000000002,0.15200000000000002,0.16200000000000003,0.148,0.144,0.136,0.134,0.134,0.13799999999999998,1.0
0.146,0.404,0.55,0.5755395683453238,1.0,0.6940874035989717,1.0,1.0,0.1730769230769231,0.17661097852028643,0.31200000000000006,1.0,1.0,0.004716981132075471,0.15200000000000002,0.15200000000000002,0.15600000000000003,0.15000000000000002,0.166,0.13799999999999998,0.132,0.134,0.136,0.144
0.144,0.40599999999999997,0.55,0.5755395683453238,1.0,1.0000000000000002,1.0,0.17149758454106281,0.17548076923076925,0.17661097852028643,0.31200000000000006,0.31800000000000006,1.0,0.9999999999999999,0.15200000000000002,0.15200000000000002,0.15400000000000003,0.15800000000000003,0.22000000000000003,0.144,0.132,0.132,0.134,0.13999999999999999
0.144,0.294,0.55,0.5755395683453238,1.0,1.0000000000000002,1.0,0.1739130434782609,0.1730769230769231,0.17661097852028643,0.31200000000000006,0.31600000000000006,1.0,0.9999999999999999,0.15400000000000003,0.15000000000000002,0.15600000000000003,0.15600000000000003,0.22400000000000003,0.22599999999999998,0.134,0.132,0.134,0.13999999999999999
0.144,0.292,0.55,0.5755395683453238,1.0,0.699228791773779,1.0,0.1739130434782609,0.1730769230769231,0.17661097852028643,0.31200000000000006,1.0,0.007092198581560294,0.9999999999999999,0.15400000000000003,0.15000000000000002,0.15400000000000003,0.15600000000000003,0.21400000000000002,0.13799999999999998,0.132,0.132,0.134,0.13999999999999999
0.142,0.15000000000000002,0.5519999999999999,0.5755395683453238,1.0,1.0000000000000002,1.0,0.17632850241545897,0.17548076923076925,0.17899761336515516,0.31400000000000006,0.31600000000000006,0.009456264775413725,0.9999999999999999,0.15200000000000002,0.15000000000000002,0.15200000000000002,0.15600000000000003,0.16200000000000003,0.17200000000000001,0.132,0.132,0.132,0.13799999999999998
0.13999999999999999,0.15000000000000002,0.40599999999999997,0.460431654676259,1.0,1.0000000000000002,1.0,0.17874396135265705,0.17548076923076925,0.17899761336515516,0.32000000000000006,0.52,1.0,0.9999999999999999,0.15200000000000002,0.15000000000000002,0.15200000000000002,0.15600000000000003,0.21200000000000002,0.17200000000000001,0.132,0.13,0.132,0.13799999999999998
0.9560000000000001,0.15000000000000002,0.40599999999999997,0.45803357314148685,1.0,1.0000000000000002,1.0,0.17874396135265705,0.1778846153846154,0.17899761336515516,0.31600000000000006,0.52,1.0,0.9999999999999999,0.15200000000000002,0.15000000000000002,0.15000000000000002,0.15600000000000003,0.21000000000000002,0.17200000000000001,0.132,0.13,0.132,0.136
0.13999999999999999,0.148,0.40599999999999997,0.45803357314148685,1.0,1.0000000000000002,1.0,1.0,1.0,0.18138424821002389,0.31400000000000006,0.52,0.20094562647754138,0.9999999999999999,0.15200000000000002,0.15000000000000002,0.15200000000000002,0.22599999999999998,0.21000000000000002,0.17,0.132,0.13,0.132,0.13999999999999999
0.13799999999999998,0.15400000000000003,0.40599999999999997,0.4628297362110312,0.5489690721649485,1.0000000000000002,1.0,1.0,1.0,0.18138424821002389,0.31400000000000006,0.31600000000000006,0.30969267139479906,0.9999999999999999,0.15200000000000002,0.148,0.15000000000000002,0.15400000000000003,0.20800000000000002,0.142,0.132,0.13,0.13,0.142
0.13799999999999998,0.146,0.40599999999999997,0.460431654676259,0.5489690721649485,1.0000000000000002,1.0,1.0,1.0,0.20047732696897377,0.31400000000000006,0.31600000000000006,1.0,0.9999999999999999,0.15400000000000003,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15800000000000003,0.16200000000000003,0.134,0.13,0.13,0.134
0.13999999999999999,0.142,0.40599999999999997,0.4628297362110312,0.4768041237113403,1.0000000000000002,1.0,0.1835748792270532,1.0,0.20763723150357996,0.31400000000000006,0.31600000000000006,0.19858156028368795,0.9999999999999999,1.0,0.15000000000000002,0.148,0.15000000000000002,0.15600000000000003,0.16000000000000003,0.134,0.132,0.13,0.132
0.13999999999999999,0.142,0.292,0.4628297362110312,0.5489690721649485,1.0000000000000002,1.0,0.1835748792270532,1.0,0.18377088305489261,0.31400000000000006,0.31600000000000006,1.0,0.9999999999999999,1.0,0.148,0.148,0.15000000000000002,0.15400000000000003,0.16000000000000003,0.132,0.13,0.128,0.13
0.134,0.13999999999999999,0.29,0.46522781774580335,0.5489690721649485,1.0000000000000002,1.0,0.1835748792270532,1.0,0.18377088305489261,0.31400000000000006,0.31600000000000006,1.0,0.9999999999999999,1.0,0.148,0.146,0.15000000000000002,0.15200000000000002,0.142,0.134,0.13,0.128,0.13
0.134,0.13999999999999999,0.146,0.39808153477218233,0.5489690721649485,0.5552699228791773,1.0,0.18599033816425123,1.0,0.18377088305489261,0.31400000000000006,0.31600000000000006,1.0,0.9999999999999999,1.0,0.148,0.146,0.148,0.15200000000000002,0.15800000000000003,0.134,0.13,0.128,0.13
0.134,0.13999999999999999,0.292,0.2901678657074341,0.4278350515463917,0.5526992287917738,1.0,0.18599033816425123,1.0,0.1861575178997614,0.31400000000000006,0.32200000000000006,0.4302600472813238,0.9999999999999999,1.0,0.148,0.146,0.148,0.15200000000000002,0.15600000000000003,0.134,0.13,0.128,0.13
0.136,0.13999999999999999,0.292,0.29256594724220625,0.5489690721649485,1.0000000000000002,1.0,0.1835748792270532,1.0,0.18377088305489261,0.31400000000000006,0.32000000000000006,1.0,0.9999999999999999,1.0,0.148,0.146,0.148,0.15200000000000002,0.15600000000000003,0.134,0.132,0.13,0.13
0.136,0.142,0.294,0.29256594724220625,0.5489690721649485,1.0000000000000002,1.0,0.18115942028985513,1.0,0.18138424821002389,0.31200000000000006,0.31400000000000006,1.0,0.9999999999999999,1.0,0.148,0.146,0.148,0.15200000000000002,0.144,0.136,0.132,0.13,0.132
0.13799999999999998,0.144,0.296,0.4676258992805755,0.5515463917525772,1.0000000000000002,1.0,0.17874396135265705,1.0,0.17899761336515516,0.31000000000000005,0.31200000000000006,1.0,0.9999999999999999,1.0,0.146,0.144,0.146,0.15400000000000003,0.148,0.13799999999999998,0.134,0.132,0.134
0.13999999999999999,0.146,0.298,0.4700239808153478,0.5515463917525772,1.0000000000000002,1.0,0.17632850241545897,1.0,0.17899761336515516,0.30800000000000005,0.31200000000000006,1.0,0.9999999999999999,1.0,0.146,0.144,0.146,0.22599999999999998,0.15600000000000003,0.13999999999999999,0.136,0.134,0.136
0.142,0.148,0.30000000000000004,0.47242206235011985,0.5541237113402062,1.0000000000000002,1.0,0.1739130434782609,1.0,0.1742243436754177,0.30600000000000005,0.30800000000000005,1.0,0.9999999999999999,1.0,0.144,0.142,0.144,0.22000000000000003,0.21000000000000002,0.142,0.13999999999999999,0.13799999999999998,0.13999999999999999
0.146,0.15200000000000002,0.30200000000000005,0.302158273381295,0.556701030927835,1.0000000000000002,1.0,0.17149758454106281,1.0,0.17183770883054897,0.30200000000000005,0.31000000000000005,1.0,0.9999999999999999,1.0,0.144,0.142,0.142,0.148,0.21000000000000002,0.146,0.142,0.13999999999999999,0.142
0.148,0.15400000000000003,0.16200000000000003,0.30455635491606725,0.5592783505154639,1.0000000000000002,1.0,0.1666666666666667,1.0,0.17183770883054897,0.30000000000000004,0.30600000000000005,0.4302600472813238,0.9999999999999999,1.0,0.142,0.13999999999999999,0.142,0.146,0.21200000000000002,0.148,0.146,0.144,0.144
0.15200000000000002,0.15800000000000003,0.30800000000000005,0.3069544364508393,0.5618556701030928,1.0000000000000002,1.0,0.7826086956521738,1.0,0.16467780429594273,0.296,0.298,0.4302600472813238,0.9999999999999999,1.0,0.142,0.13799999999999998,0.13999999999999999,0.146,0.21400000000000002,0.15200000000000002,0.148,0.146,0.148
0.15600000000000003,0.16000000000000003,0.31200000000000006,0.3093525179856116,0.5670103092783505,1.0000000000000002,1.0,1.0,1.0,0.198090692124105,0.292,0.30000000000000004,0.42789598108747046,0.9999999999999999,1.0,0.13999999999999999,0.13799999999999998,0.13799999999999998,0.30000000000000004,0.15000000000000002,0.15400000000000003,0.15200000000000002,0.15000000000000002,0.15200000000000002
0.15800000000000003,0.164,0.17200000000000001,0.3141486810551559,0.5695876288659794,1.0000000000000002,1.0,1.0,1.0,0.1551312649164678,0.29,0.294,0.21749408983451535,0.9999999999999999,1.0,0.13799999999999998,0.136,0.13799999999999998,0.142,0.146,0.15800000000000003,0.15600000000000003,0.15400000000000003,0.15400000000000003
0.16200000000000003,0.168,0.31600000000000006,0.48681055155875297,0.5695876288659794,1.0000000000000002,1.0,0.1521739130434783,1.0,0.15274463007159902,0.286,1.0,0.4255319148936169,0.3042452830188679,1.0,0.136,0.134,0.136,0.142,0.144,0.16200000000000003,0.15800000000000003,0.15600000000000003,0.15800000000000003
0.166,0.17200000000000001,0.17800000000000002,0.3213429256594724,0.5721649484536082,1.0000000000000002,1.0,0.14734299516908214,1.0,0.18854415274463013,0.282,0.518,0.4255319148936169,0.3042452830188679,1.0,0.136,0.134,0.134,0.13799999999999998,0.144,0.166,0.16200000000000003,0.16000000000000003,0.16200000000000003
0.17,0.17400000000000002,0.32400000000000007,0.4916067146282974,0.5773195876288659,1.0000000000000002,1.0,0.7729468599033816,1.0,0.18377088305489261,0.27799999999999997,0.284,0.4255319148936169,0.9999999999999999,1.0,0.134,0.132,0.132,0.136,0.142,0.17,0.166,0.164,0.166
0.17400000000000002,0.17800000000000002,0.328,0.32853717026378904,1.0,1.0000000000000002,1.0,0.7705314009661836,1.0,0.17899761336515516,0.274,0.282,0.4231678486997636,0.9999999999999999,1.0,0.132,0.13,0.132,0.136,0.13999999999999999,0.17400000000000002,0.17,0.168,0.17400000000000002
0.17600000000000002,0.18200000000000002,0.33,0.3309352517985612,0.5025773195876289,1.0000000000000002,1.0,0.7705314009661836,1.0,0.17661097852028643,0.272,0.27599999999999997,0.4231678486997636,0.9999999999999999,1.0,0.132,0.128,0.13,0.31800000000000006,0.13799999999999998,0.17800000000000002,0.17400000000000002,0.17200000000000001,0.17400000000000002
0.18000000000000002,0.18600000000000003,0.334,0.33333333333333337,0.5025773195876289,1.0000000000000002,1.0,0.7681159420289856,1.0,0.17899761336515516,0.268,0.27599999999999997,0.4231678486997636,0.9999999999999999,1.0,0.13,0.128,0.128,0.132,0.13799999999999998,0.18200000000000002,0.17800000000000002,0.17600000000000002,0.18400000000000002
1.0,0.19,0.338,0.3381294964028778,0.5051546391752577,1.0000000000000002,1.0,0.7657004830917875,1.0,0.18138424821002389,0.264,0.27,0.42080378250591005,0.9999999999999999,1.0,0.128,0.126,0.128,0.132,0.24,0.18400000000000002,0.18200000000000002,0.18000000000000002,0.18600000000000003
0.192,0.194,0.342,0.3405275779376499,0.5051546391752577,0.506426735218509,1.0,0.7632850241545893,1.0,0.17183770883054897,0.26,0.264,0.42080378250591005,0.9999999999999999,1.0,0.126,0.124,0.126,0.13,0.134,0.188,0.18600000000000003,0.18200000000000002,0.19
0.196,0.198,0.34600000000000003,0.3453237410071943,0.5051546391752577,0.5089974293059125,1.0,1.0,1.0,1.0,0.256,0.258,0.42080378250591005,0.9999999999999999,1.0,0.126,0.124,0.124,0.128,0.134,0.194,0.19,0.18600000000000003,0.194
0.336,1.0,0.34800000000000003,0.3477218225419664,0.5051546391752577,0.5115681233933163,1.0,1.0,1.0,1.0,0.252,0.256,0.42080378250591005,0.9999999999999999,1.0,0.124,0.122,0.124,0.128,0.132,0.196,0.192,0.19,0.196
0.20400000000000001,1.0,0.35200000000000004,0.3525179856115108,0.5077319587628866,0.5115681233933163,1.0,1.0,1.0,1.0,0.248,0.256,0.4231678486997636,0.9999999999999999,1.0,0.124,0.12,0.122,0.126,0.13,0.2,0.196,0.194,0.202
0.21600000000000003,1.0,0.35600000000000004,0.354916067146283,0.5077319587628866,0.5141388174807198,1.0,1.0,1.0,1.0,0.244,0.25,0.42080378250591005,0.9999999999999999,1.0,0.122,0.12,0.12,0.124,0.13,0.20400000000000001,0.202,0.198,0.20400000000000001
0.20800000000000002,1.0,0.46399999999999997,0.35731414868105515,0.5128865979381443,0.5167095115681235,1.0,1.0,1.0,1.0,0.24,0.244,0.42080378250591005,0.9999999999999999,1.0,0.12,0.118,0.12,0.124,0.128,0.20800000000000002,0.20400000000000001,0.202,0.20800000000000002
1.0,0.21800000000000003,0.46799999999999997,0.3621103117505995,0.5128865979381443,1.0000000000000002,1.0,1.0,1.0,0.14081145584725538,0.236,0.24,0.42080378250591005,0.9999999999999999,1.0,0.118,0.11599999999999999,0.118,0.122,0.126,0.21200000000000002,0.21000000000000002,0.20600000000000002,0.21200000000000002
1.0,0.47400000000000003,0.47000000000000003,0.36690647482014394,0.5231958762886598,1.0000000000000002,1.0,1.0,1.0,1.0,0.23199999999999998,0.236,0.42080378250591005,0.9999999999999999,1.0,0.118,0.11599999999999999,0.11599999999999999,0.12,0.126,0.21600000000000003,0.21200000000000002,0.21000000000000002,0.21800000000000003
0.22599999999999998,0.47800000000000004,0.47400000000000003,0.3693045563549161,0.518041237113402,1.0000000000000002,1.0,1.0,1.0,1.0,0.22799999999999998,0.35600000000000004,1.0,0.9999999999999999,1.0,0.11599999999999999,0.11399999999999999,0.11399999999999999,0.118,0.124,0.22000000000000003,0.21600000000000003,0.21400000000000002,0.22000000000000003
0.22599999999999998,0.48,0.47800000000000004,0.37410071942446055,0.520618556701031,1.0000000000000002,1.0,1.0,1.0,0.14081145584725538,0.22400000000000003,0.22799999999999998,1.0,0.9999999999999999,1.0,0.11399999999999999,0.11200000000000002,0.11399999999999999,0.118,0.122,0.22400000000000003,0.22000000000000003,0.21800000000000003,0.22799999999999998
0.23199999999999998,0.484,0.48,0.3764988009592326,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.22000000000000003,0.22400000000000003,1.0,0.9999999999999999,1.0,0.11399999999999999,0.11000000000000001,0.11200000000000002,0.11599999999999999,0.12,0.22799999999999998,0.22400000000000003,0.22200000000000003,0.22799999999999998
0.49000000000000005,0.292,0.48200000000000004,0.38129496402877705,0.5257731958762887,1.0000000000000002,1.0,1.0,1.0,1.0,0.21600000000000003,0.22000000000000003,1.0,0.9999999999999999,1.0,0.11200000000000002,0.11000000000000001,0.11200000000000002,0.11399999999999999,0.12,0.23199999999999998,0.22799999999999998,0.22599999999999998,0.23199999999999998
0.256,0.294,0.48600000000000004,0.3836930455635492,0.5412371134020619,1.0000000000000002,1.0,0.06521739130434781,1.0,1.0,0.21400000000000002,0.21600000000000003,1.0,0.9999999999999999,1.0,0.11000000000000001,0.10800000000000001,0.11000000000000001,0.11399999999999999,0.118,0.236,0.23199999999999998,0.22999999999999998,0.236
0.286,0.296,0.488,0.3860911270983214,0.5283505154639175,1.0000000000000002,1.0,1.0,1.0,1.0,0.21000000000000002,0.21000000000000002,1.0,0.9999999999999999,1.0,0.11000000000000001,0.10600000000000001,0.10800000000000001,0.11200000000000002,0.11599999999999999,0.24,0.236,0.23199999999999998,0.24
0.26,0.30000000000000004,0.492,0.3908872901678657,0.5283505154639175,1.0000000000000002,1.0,1.0,1.0,1.0,0.20600000000000002,0.326,1.0,0.9999999999999999,1.0,0.10800000000000001,0.10600000000000001,0.10800000000000001,0.11200000000000002,0.11599999999999999,0.242,0.24,0.236,0.242
0.262,0.254,0.26,0.393285371702638,0.5309278350515464,1.0000000000000002,1.0,1.0,1.0,0.2100238663484487,0.202,0.20800000000000002,1.0,0.9999999999999999,1.0,0.10600000000000001,0.10400000000000001,0.10600000000000001,0.11000000000000001,0.11399999999999999,0.246,0.242,0.24,0.246
0.294,0.5,0.49800000000000005,0.39808153477218233,0.5283505154639175,1.0000000000000002,1.0,1.0,1.0,1.0,0.198,0.202,1.0,0.9999999999999999,0.334,0.10600000000000001,0.10400000000000001,0.10400000000000001,0.11000000000000001,0.11399999999999999,0.25,0.246,0.244,0.248
0.27,0.504,0.5,0.40287769784172656,0.5335051546391752,1.0000000000000002,1.0,0.043478260869565216,1.0,1.0,0.194,0.198,1.0,0.9999999999999999,1.0,0.10400000000000001,0.10200000000000001,0.10400000000000001,0.10800000000000001,0.11200000000000002,0.254,0.25,0.248,0.252
0.256,0.31400000000000006,0.502,0.40527577937649883,0.5257731958762887,1.0000000000000002,0.4768041237113403,0.03864734299516909,1.0,1.0,0.192,0.194,1.0,0.9999999999999999,1.0,0.10400000000000001,0.1,0.10200000000000001,0.10600000000000001,0.11200000000000002,0.256,0.254,0.25,0.256
0.264,0.51,0.506,0.407673860911271,0.5309278350515464,1.0000000000000002,0.4742268041237113,0.03381642512077296,1.0,1.0,0.188,0.192,1.0,0.9999999999999999,1.0,0.10200000000000001,0.0,0.10200000000000001,0.10400000000000001,0.11000000000000001,0.26,0.256,0.254,0.258
0.264,0.512,0.508,0.4148681055155876,0.5335051546391752,1.0000000000000002,0.4742268041237113,0.02898550724637683,1.0,0.17899761336515516,0.18400000000000002,0.188,1.0,0.9999999999999999,0.13799999999999998,0.1,0.0,0.0,0.10200000000000001,0.10800000000000001,0.264,0.26,0.258,0.266
0.268,0.516,0.512,0.41726618705035967,0.5412371134020619,1.0000000000000002,0.4742268041237113,0.024154589371980673,1.0,1.0,0.18000000000000002,0.18200000000000002,1.0,0.9999999999999999,0.134,0.0,0.0,0.0,0.10200000000000001,0.10600000000000001,0.268,0.264,0.262,0.268
0.274,0.518,0.514,0.41966426858513195,0.538659793814433,1.0000000000000002,0.47164948453608246,0.021739130434782622,1.0,0.021479713603818618,0.17600000000000002,0.17800000000000002,1.0,0.9999999999999999,0.124,0.0,0.0,0.0,0.10200000000000001,0.10600000000000001,0.27,0.268,0.266,0.272
0.27799999999999997,0.52,0.518,0.4220623501199041,0.5412371134020619,1.0000000000000002,0.47164948453608246,0.016908212560386493,1.0,1.0,0.17400000000000002,0.17400000000000002,1.0,0.9999999999999999,0.122,0.0,0.0,0.0,0.0,0.10400000000000001,0.274,0.272,0.268,0.27599999999999997
0.27999999999999997,0.524,0.292,0.15587529976019188,0.5463917525773196,1.0000000000000002,0.47164948453608246,0.012077294685990364,1.0,0.014319809069212402,0.17,0.17200000000000001,1.0,0.9999999999999999,0.118,0.0,0.0,0.0,0.10200000000000001,0.10200000000000001,0.27799999999999997,0.27599999999999997,0.272,0.27799999999999997
0.284,0.328,0.522,0.42925659472422073,0.5463917525773196,1.0000000000000002,0.47164948453608246,0.009661835748792286,1.0,1.0,0.166,0.17,1.0,0.9999999999999999,0.11599999999999999,0.0,0.0,0.0,0.0,0.10200000000000001,0.27999999999999997,0.27799999999999997,0.27599999999999997,0.282
0.286,0.296,0.332,0.1606714628297362,0.5489690721649485,0.5552699228791773,0.47164948453608246,0.007246376811594207,1.0,1.0,0.164,0.166,1.0,0.9999999999999999,0.11399999999999999,0.0,0.0,0.0,0.386,0.1,0.284,0.27999999999999997,0.27799999999999997,0.27999999999999997
0.286,0.292,0.33,0.42925659472422073,0.5515463917525772,0.5526992287917738,1.0,1.0,1.0,1.0,0.164,0.164,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.27999999999999997,0.27799999999999997,0.27999999999999997
0.284,0.29,0.292,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,0.164,0.166,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.27999999999999997,0.27799999999999997,0.27799999999999997
0.284,0.29,0.292,0.42925659472422073,0.5515463917525772,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.166,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.27999999999999997,0.27599999999999997,0.27799999999999997
0.282,0.29,0.294,0.42925659472422073,0.5515463917525772,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.166,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.27999999999999997,0.27599999999999997,0.27799999999999997
0.282,0.288,0.292,0.42925659472422073,0.5515463917525772,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.166,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.27999999999999997,0.27599999999999997,0.27799999999999997
0.27999999999999997,1.0,0.292,0.42925659472422073,0.3943298969072164,0.5526992287917738,1.0,1.0,1.0,1.0,0.166,0.166,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.284,0.282,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.32200000000000006,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.164,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.166,0.282,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.32200000000000006,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,1.0,0.164,0.018912529550827423,0.9999999999999999,0.10200000000000001,0.0,0.0,0.0,0.0,0.0,0.164,0.282,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.32200000000000006,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,0.17899761336515516,1.0,0.166,0.01654846335697399,0.05896226415094338,0.10200000000000001,0.11399999999999999,0.0,0.0,0.0,0.0,0.16000000000000003,0.282,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.32200000000000006,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,1.0,0.164,0.01654846335697399,0.05896226415094338,0.10200000000000001,0.11399999999999999,0.0,0.0,0.0,0.0,0.16000000000000003,0.284,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.32200000000000006,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,1.0,0.164,0.01654846335697399,0.05896226415094338,0.10200000000000001,0.10400000000000001,0.0,0.0,0.0,0.0,0.16000000000000003,0.282,0.27599999999999997,0.27799999999999997
0.27999999999999997,0.288,0.29,0.42925659472422073,0.3917525773195877,0.5501285347043703,1.0,1.0,1.0,1.0,0.168,0.166,0.01654846335697399,0.05896226415094338,0.10200000000000001,1.0,0.0,0.0,0.0,0.0,0.16000000000000003,0.282,0.27799999999999997,0.27799999999999997
0.27799999999999997,0.288,0.29,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,1.0,0.166,0.01654846335697399,0.05896226415094338,0.10200000000000001,1.0,0.0,0.0,0.0,0.0,0.16000000000000003,0.284,0.27799999999999997,0.27799999999999997
0.27799999999999997,0.286,0.288,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.164,0.01654846335697399,0.05896226415094338,0.10200000000000001,0.40800000000000003,0.0,0.0,0.0,0.0,0.15800000000000003,0.284,0.27799999999999997,0.27799999999999997
0.27799999999999997,0.29,0.288,0.42925659472422073,0.3917525773195877,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.164,0.01654846335697399,0.05896226415094338,0.10200000000000001,0.122,0.0,0.0,0.0,0.0,0.15800000000000003,0.284,0.27799999999999997,0.27799999999999997
0.27799999999999997,0.29,0.288,0.42925659472422073,0.3917525773195877,0.5526992287917738,1.0,1.0,1.0,1.0,0.168,0.164,0.01654846335697399,0.9999999999999999,0.10200000000000001,0.11399999999999999,0.0,0.0,0.0,0.654,0.15800000000000003,0.284,0.27799999999999997,0.27599999999999997
0.27799999999999997,0.284,0.288,0.42925659472422073,0.3917525773195877,0.5526992287917738,1.0,1.0,1.0,1.0,0.168,0.164,0.01654846335697399,0.3938679245283019,1.0,0.11399999999999999,0.0,0.0,0.0,0.652,0.15800000000000003,0.294,0.27799999999999997,0.27599999999999997
0.27799999999999997,0.284,0.288,0.42925659472422073,0.3917525773195877,0.5526992287917738,1.0,1.0,1.0,1.0,0.168,0.164,0.01654846335697399,0.9999999999999999,1.0,0.11599999999999999,0.0,0.0,0.0,0.652,0.15800000000000003,0.294,0.27799999999999997,0.27599999999999997
0.27799999999999997,0.282,0.288,0.42925659472422073,0.5489690721649485,0.5501285347043703,1.0,1.0,1.0,1.0,0.166,0.164,0.01654846335697399,0.38443396226415094,1.0,0.11200000000000002,0.0,0.0,0.0,0.654,0.10400000000000001,0.30400000000000005,0.27799999999999997,0.27599999999999997
